User ID,Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use
U16587,16,Other,Lucknow,Vivo,iOS,3.3,9.4,44.4,163,5.9,5726,5.0,3.9,708,Work
U16588,30,Male,Kolkata,Vivo,Android,2.4,45.9,261.4,46,2.7,8222,5.0,4.1,968,Social Media
U16589,31,Female,Lucknow,Samsung,iOS,10.7,43.4,34.7,168,3.3,9670,1.7,4.6,1075,Work
U16590,44,Other,Pune,Google Pixel,iOS,5.1,1.2,98.8,86,2.1,4041,1.8,4.4,1370,Work
U16591,60,Female,Kolkata,Nokia,Android,9.3,2.9,204.9,40,1.6,6304,3.1,0.7,1423,Gaming
U16592,22,Other,Jaipur,Oppo,Android,9.8,47.7,42.4,122,4.0,7304,1.0,2.0,1998,Education
U16593,22,Other,Chennai,Apple,iOS,5.3,37.5,259.9,149,3.2,9646,2.2,2.5,1631,Entertainment
U16594,26,Other,Lucknow,Xiaomi,iOS,6.8,48.8,163.3,112,3.2,4543,4.5,2.1,513,Work
U16595,19,Other,Mumbai,Realme,iOS,3.7,41.9,244.3,42,1.2,3890,5.5,3.7,662,Work
U16596,29,Other,Pune,Oppo,Android,6.0,15.2,251.0,155,4.8,7579,0.7,2.7,714,Entertainment
U16597,30,Female,Lucknow,Google Pixel,iOS,6.6,27.5,75.4,153,5.6,565,7.9,4.7,977,Gaming
U16598,37,Male,Hyderabad,Nokia,iOS,9.2,28.6,40.2,60,3.2,526,2.4,3.6,1293,Social Media
U16599,36,Female,Lucknow,Oppo,iOS,1.5,48.2,161.2,44,5.3,6884,4.8,2.7,1321,Entertainment
U16600,34,Female,Jaipur,OnePlus,Android,2.6,41.1,138.7,199,5.3,9447,1.4,4.1,725,Education
U16601,27,Male,Mumbai,Xiaomi,iOS,3.3,30.2,227.4,43,1.9,3405,3.1,4.1,1568,Education
U16602,58,Other,Chennai,Vivo,iOS,7.3,29.7,127.6,20,5.7,3055,6.9,0.9,108,Social Media
U16603,47,Other,Kolkata,Nokia,Android,3.4,5.8,6.4,82,4.7,9054,3.6,0.7,378,Education
U16604,20,Other,Chennai,Oppo,Android,11.8,37.1,193.7,148,5.7,652,4.8,3.0,1993,Education
U16605,19,Female,Ahmedabad,Motorola,Android,3.6,7.7,203.8,27,5.6,9740,5.7,0.6,246,Entertainment
U16606,26,Male,Lucknow,Apple,iOS,8.3,24.4,120.3,166,3.9,9177,5.6,0.7,1646,Gaming
U16607,30,Other,Bangalore,Samsung,Android,7.2,10.1,48.8,187,4.5,5151,1.9,3.8,1632,Education
U16608,18,Male,Kolkata,Motorola,Android,3.5,32.0,141.3,188,1.0,1212,3.5,0.2,1525,Work
U16609,50,Male,Chennai,Nokia,Android,10.6,43.0,247.6,12,3.8,9711,4.7,2.6,1318,Gaming
U16610,24,Female,Chennai,Apple,Android,6.8,44.4,207.0,163,5.2,2797,1.7,4.6,1746,Work
U16611,59,Male,Bangalore,Apple,Android,4.4,24.2,252.3,19,1.8,7985,6.5,4.2,1102,Work
U16612,24,Male,Chennai,Samsung,Android,10.0,26.0,214.8,148,2.2,3773,6.2,4.5,1216,Entertainment
U16613,15,Male,Hyderabad,Apple,Android,6.4,44.9,10.1,110,4.3,7419,6.1,3.8,1020,Social Media
U16614,42,Female,Jaipur,Google Pixel,Android,9.3,11.6,44.3,129,3.6,3948,3.3,2.4,177,Work
U16615,44,Male,Bangalore,Apple,Android,3.3,15.2,123.5,147,1.8,4792,7.6,3.5,1749,Work
U16616,57,Male,Delhi,Vivo,iOS,10.9,45.2,250.8,89,2.9,3494,6.9,4.3,129,Entertainment
U16617,15,Other,Bangalore,Motorola,Android,2.2,1.1,210.0,110,3.3,4180,1.8,0.9,1899,Entertainment
U16618,27,Female,Chennai,Nokia,Android,5.1,32.2,21.6,179,0.8,7136,5.4,3.2,142,Work
U16619,41,Female,Pune,Oppo,iOS,8.3,48.9,137.2,187,1.8,2428,4.4,2.4,695,Entertainment
U16620,51,Male,Kolkata,Google Pixel,iOS,4.3,31.1,25.4,20,0.9,5394,5.5,1.4,1183,Gaming
U16621,18,Other,Jaipur,Motorola,iOS,2.3,42.1,38.9,99,2.6,8908,2.7,4.1,298,Entertainment
U16622,15,Female,Jaipur,Google Pixel,iOS,8.9,35.6,281.1,38,5.4,1065,1.2,0.9,1255,Education
U16623,52,Other,Hyderabad,Motorola,Android,11.5,13.6,229.4,147,3.7,3980,4.0,0.4,939,Work
U16624,56,Other,Hyderabad,Apple,iOS,6.8,42.7,23.5,59,4.7,3411,3.1,4.1,568,Entertainment
U16625,59,Other,Kolkata,Google Pixel,iOS,7.5,45.4,167.5,144,4.4,3583,5.0,2.0,1924,Entertainment
U16626,40,Male,Chennai,Vivo,iOS,7.1,21.1,71.3,134,3.9,8012,5.2,3.8,1046,Entertainment
U16627,41,Female,Ahmedabad,Samsung,iOS,3.6,49.3,76.9,146,4.6,7084,6.2,3.1,410,Education
U16628,20,Female,Mumbai,Oppo,iOS,6.4,39.0,139.4,105,2.1,1715,7.7,3.6,829,Entertainment
U16629,56,Male,Hyderabad,Nokia,Android,7.2,30.2,204.0,132,5.3,4434,3.6,0.2,663,Education
U16630,42,Other,Jaipur,Xiaomi,Android,10.0,11.9,77.0,43,1.0,9096,5.0,3.8,812,Gaming
U16631,47,Female,Lucknow,Vivo,Android,7.3,49.9,93.7,27,2.8,4030,4.6,1.5,535,Education
U16632,51,Other,Kolkata,Realme,iOS,7.5,19.3,26.7,55,1.7,9902,1.6,2.4,701,Entertainment
U16633,59,Female,Hyderabad,Apple,Android,10.3,38.6,290.4,188,3.6,5832,7.0,2.5,1683,Gaming
U16634,52,Male,Hyderabad,Vivo,Android,6.1,16.1,134.5,165,2.2,9349,7.3,2.9,241,Education
U16635,42,Female,Hyderabad,Samsung,Android,10.2,3.9,249.3,102,6.0,2023,6.7,1.5,451,Work
U16636,41,Other,Mumbai,Xiaomi,Android,6.6,9.2,188.8,120,2.3,8869,3.4,1.3,562,Education
U16637,25,Male,Chennai,Vivo,Android,9.4,2.1,67.1,45,5.7,8006,7.8,3.8,112,Gaming
U16638,39,Male,Ahmedabad,Xiaomi,iOS,7.2,8.7,146.5,13,2.9,9702,2.2,2.4,1405,Social Media
U16639,41,Other,Bangalore,Samsung,Android,11.2,5.0,238.3,58,5.7,2528,7.9,4.5,729,Social Media
U16640,52,Other,Lucknow,Realme,iOS,5.8,3.3,182.1,27,3.3,2118,1.7,2.4,1176,Gaming
U16641,41,Female,Ahmedabad,Realme,Android,7.4,14.7,76.4,114,4.1,3132,7.8,3.1,671,Entertainment
U16642,58,Male,Jaipur,OnePlus,iOS,8.3,16.6,264.5,90,4.5,4576,4.9,3.5,1731,Gaming
U16643,22,Male,Kolkata,Oppo,Android,3.4,20.5,108.1,20,1.1,9429,4.0,0.5,1958,Work
U16644,46,Male,Jaipur,Xiaomi,Android,10.1,26.0,170.4,69,2.4,762,5.3,0.9,1670,Social Media
U16645,23,Other,Mumbai,OnePlus,iOS,7.1,29.2,73.5,135,2.1,1028,6.8,4.9,930,Gaming
U16646,32,Male,Hyderabad,Samsung,iOS,2.8,12.9,150.7,151,5.1,4427,4.1,1.5,301,Gaming
U16647,28,Female,Kolkata,Xiaomi,iOS,7.1,36.1,237.4,129,5.1,9694,5.4,1.1,1992,Entertainment
U16648,40,Female,Delhi,Realme,Android,7.8,7.9,180.3,180,4.5,2420,7.6,2.4,309,Social Media
U16649,49,Other,Jaipur,Apple,iOS,5.9,40.3,227.2,132,4.3,4112,5.2,2.6,1615,Entertainment
U16650,25,Female,Pune,Oppo,Android,4.7,4.4,205.8,40,3.1,1880,5.7,2.0,1551,Education
U16651,21,Female,Mumbai,Nokia,iOS,3.5,26.9,47.5,27,3.7,1047,7.0,3.6,1113,Gaming
U16652,21,Male,Kolkata,Vivo,iOS,10.6,16.9,178.6,40,5.7,6385,4.1,2.0,500,Work
U16653,48,Male,Kolkata,Realme,Android,1.3,36.9,117.2,14,5.1,6260,6.7,0.5,457,Entertainment
U16654,59,Female,Ahmedabad,Xiaomi,Android,9.7,12.4,183.4,174,1.3,9179,5.7,3.4,632,Gaming
U16655,16,Female,Mumbai,Apple,iOS,8.6,47.6,294.5,49,5.5,8245,1.9,1.8,1885,Gaming
U16656,40,Female,Jaipur,Vivo,Android,4.4,39.4,97.4,71,4.6,5923,6.4,4.7,771,Social Media
U16657,40,Other,Ahmedabad,Google Pixel,iOS,1.1,30.0,56.7,107,4.8,6899,7.2,1.1,230,Gaming
U16658,18,Male,Mumbai,Xiaomi,Android,4.0,33.0,239.1,148,4.1,5397,6.0,1.2,1104,Gaming
U16659,60,Male,Kolkata,Motorola,Android,10.2,38.2,146.7,23,4.3,4711,6.4,1.0,740,Education
U16660,42,Other,Hyderabad,Apple,Android,8.2,22.2,5.2,165,5.4,1729,1.3,2.5,711,Education
U16661,18,Male,Ahmedabad,Samsung,iOS,5.3,34.1,83.8,13,3.9,2214,1.6,3.1,1545,Education
U16662,34,Male,Ahmedabad,Xiaomi,iOS,8.5,17.1,235.1,108,2.9,2343,5.4,2.8,637,Entertainment
U16663,36,Other,Delhi,Apple,Android,2.7,21.9,28.9,54,2.4,7952,2.1,3.4,1640,Social Media
U16664,39,Female,Jaipur,Realme,Android,1.3,49.2,56.2,61,3.1,3956,7.6,2.1,1325,Social Media
U16665,32,Female,Hyderabad,Samsung,Android,2.6,3.0,294.5,176,6.0,340,7.3,4.4,1477,Work
U16666,26,Other,Lucknow,Google Pixel,iOS,11.9,7.6,95.2,106,2.8,5308,3.9,0.6,998,Work
U16667,41,Male,Chennai,Xiaomi,Android,4.8,8.4,291.5,83,0.7,3692,4.1,0.5,1574,Education
U16668,19,Female,Bangalore,OnePlus,iOS,4.3,8.9,190.1,35,2.7,7409,1.3,4.2,1904,Social Media
U16669,32,Female,Bangalore,Samsung,iOS,10.0,24.5,214.4,85,5.1,2110,3.8,3.8,1170,Gaming
U16670,30,Female,Delhi,OnePlus,iOS,11.0,22.9,138.1,75,2.5,5626,1.4,3.4,1356,Entertainment
U16671,23,Female,Jaipur,Samsung,Android,3.6,22.3,124.0,47,5.9,1428,1.7,4.5,678,Education
U16672,36,Male,Jaipur,Vivo,iOS,1.5,28.3,155.5,178,3.5,9127,6.0,4.8,1823,Entertainment
U16673,30,Female,Hyderabad,Vivo,Android,6.8,1.0,105.9,15,1.3,6124,1.2,2.3,1966,Work
U16674,25,Female,Chennai,Google Pixel,Android,9.2,40.1,177.2,174,5.1,1553,6.8,4.8,556,Education
U16675,29,Female,Ahmedabad,Xiaomi,iOS,6.2,14.4,269.0,79,1.4,2050,2.0,1.5,442,Social Media
U16676,17,Female,Kolkata,Nokia,iOS,2.9,6.7,281.8,195,2.1,369,4.1,2.2,499,Education
U16677,37,Female,Kolkata,OnePlus,iOS,7.6,20.2,229.5,48,2.9,164,4.9,4.4,1124,Social Media
U16678,35,Other,Lucknow,Oppo,iOS,7.2,16.9,180.0,133,1.9,1310,1.0,4.4,1786,Work
U16679,28,Female,Delhi,Nokia,iOS,8.5,19.0,265.6,30,1.9,1921,4.5,0.5,577,Social Media
U16680,44,Female,Delhi,OnePlus,Android,1.3,17.6,128.0,12,1.7,7625,5.5,2.2,1859,Education
U16681,41,Other,Pune,Google Pixel,iOS,3.0,31.9,187.2,95,1.2,7161,7.6,4.1,1272,Entertainment
U16682,28,Female,Mumbai,Google Pixel,iOS,6.4,13.3,42.5,181,5.5,7377,4.8,4.6,1313,Social Media
U16683,56,Other,Mumbai,Samsung,iOS,10.2,14.6,213.7,135,5.6,5863,5.1,1.1,1607,Gaming
U16684,27,Other,Delhi,Nokia,iOS,5.2,3.9,101.8,165,3.1,3994,5.7,1.7,1828,Work
U16685,28,Other,Ahmedabad,Realme,Android,10.3,18.2,110.0,44,5.4,6241,1.7,3.7,853,Entertainment
U16686,52,Other,Hyderabad,Apple,Android,3.7,26.7,11.8,65,1.4,9965,5.1,1.7,623,Work
U16687,41,Male,Jaipur,Samsung,Android,10.3,11.5,229.5,152,4.2,2035,6.1,2.2,713,Education
U16688,43,Male,Chennai,Oppo,Android,6.9,29.0,214.9,133,1.3,8283,0.9,0.2,272,Education
U16689,44,Male,Ahmedabad,Vivo,iOS,9.9,14.5,298.8,144,5.9,922,3.1,2.7,851,Education
U16690,35,Male,Lucknow,Oppo,Android,8.7,20.4,47.7,66,4.4,8167,6.7,4.1,1707,Education
U16691,29,Female,Lucknow,Apple,Android,9.8,33.4,63.6,101,0.7,3484,8.0,3.3,809,Education
U16692,55,Male,Mumbai,Vivo,iOS,3.6,21.2,217.8,168,4.2,3943,6.4,1.5,1907,Work
U16693,47,Female,Bangalore,Nokia,iOS,9.0,7.4,189.6,151,4.6,9574,2.6,4.8,1762,Social Media
U16694,43,Other,Kolkata,Xiaomi,iOS,11.4,27.3,39.9,111,5.5,5038,5.7,2.9,443,Social Media
U16695,31,Other,Hyderabad,Motorola,iOS,9.2,36.9,242.1,59,4.0,5342,1.4,3.9,733,Gaming
U16696,51,Other,Ahmedabad,Google Pixel,iOS,5.6,47.9,287.9,48,5.1,9073,3.6,4.0,1008,Gaming
U16697,50,Male,Delhi,Nokia,Android,4.4,16.5,156.0,156,1.1,4840,0.9,0.7,1980,Gaming
U16698,15,Other,Pune,Realme,iOS,3.7,42.1,62.5,156,4.3,1170,4.8,0.7,843,Work
U16699,56,Male,Pune,Apple,iOS,3.4,2.6,227.9,148,3.5,4131,6.4,0.6,1339,Entertainment
U16700,24,Male,Hyderabad,Motorola,iOS,10.3,43.3,265.2,187,1.1,7189,4.6,4.4,538,Entertainment
U16701,46,Male,Lucknow,Google Pixel,iOS,2.5,10.4,114.7,115,2.4,9765,7.4,2.9,416,Entertainment
U16702,29,Male,Ahmedabad,Vivo,iOS,4.4,17.1,283.2,93,1.5,8803,0.6,3.4,1597,Education
U16703,42,Other,Lucknow,Oppo,iOS,8.1,48.1,209.9,153,5.3,5255,2.0,2.0,790,Gaming
U16704,53,Female,Hyderabad,Realme,Android,2.5,41.1,100.2,43,5.3,4042,6.6,4.2,1460,Social Media
U16705,22,Female,Ahmedabad,Apple,Android,1.4,44.1,38.5,181,5.8,7528,1.3,2.2,1843,Work
U16706,54,Male,Chennai,Apple,iOS,9.8,7.5,52.4,97,0.7,6427,6.7,1.1,1672,Gaming
U16707,50,Male,Lucknow,Nokia,Android,2.4,48.2,161.1,32,3.5,5957,2.0,3.5,931,Social Media
U16708,40,Female,Ahmedabad,Apple,iOS,1.3,23.0,267.0,19,5.2,8210,7.9,2.3,296,Education
U16709,60,Male,Mumbai,Motorola,Android,2.2,19.1,277.2,139,1.0,8141,1.8,3.2,1086,Social Media
U16710,23,Male,Chennai,Samsung,Android,4.8,47.3,44.3,24,1.5,2764,1.5,0.0,523,Education
U16711,43,Other,Mumbai,Vivo,Android,5.6,40.6,288.7,161,0.6,405,7.7,4.6,342,Work
U16712,41,Other,Jaipur,Oppo,Android,7.2,9.5,182.4,137,1.2,9410,3.1,3.6,1568,Education
U16713,43,Female,Ahmedabad,Samsung,iOS,10.3,38.8,226.8,51,5.4,9312,4.5,3.1,1068,Social Media
U16714,44,Female,Ahmedabad,Google Pixel,Android,2.0,29.3,10.2,38,5.4,8486,0.6,2.1,691,Entertainment
U16715,47,Female,Delhi,Vivo,Android,4.3,48.1,97.6,92,3.4,3122,1.7,4.4,741,Entertainment
U16716,51,Female,Mumbai,Oppo,iOS,9.9,44.4,20.3,105,4.5,5082,7.8,2.5,131,Entertainment
U16717,51,Other,Chennai,Google Pixel,iOS,5.3,23.8,32.0,194,4.1,837,4.4,4.3,240,Education
U16718,54,Male,Mumbai,Motorola,iOS,5.2,35.3,49.9,158,3.7,1720,2.0,2.2,790,Work
U16719,32,Female,Mumbai,Oppo,Android,8.3,2.8,228.6,135,3.8,7954,6.5,1.6,974,Entertainment
U16720,17,Other,Mumbai,Motorola,iOS,1.0,35.0,295.7,132,2.0,8416,3.0,1.9,1783,Education
U16721,22,Male,Mumbai,Apple,Android,1.2,10.2,129.6,185,2.5,6198,3.8,3.1,1061,Social Media
U16722,34,Male,Mumbai,Samsung,iOS,11.8,21.5,266.5,81,6.0,7627,5.0,1.4,626,Social Media
U16723,34,Other,Lucknow,Apple,Android,10.5,30.0,43.4,99,4.0,3148,3.3,0.1,1852,Education
U16724,20,Other,Mumbai,Oppo,iOS,3.1,15.4,98.2,173,5.8,6540,7.2,4.1,133,Social Media
U16725,52,Female,Jaipur,Xiaomi,Android,10.4,46.7,192.8,148,4.7,5715,6.7,2.4,1760,Social Media
U16726,15,Female,Mumbai,Xiaomi,Android,3.0,49.7,119.0,104,4.5,9122,5.2,1.5,1133,Education
U16727,27,Female,Bangalore,Vivo,iOS,7.4,7.6,261.9,43,0.9,2246,3.4,2.3,434,Education
U16728,18,Male,Delhi,Samsung,Android,7.7,18.7,33.8,146,3.1,9175,6.4,2.5,1807,Social Media
U16729,22,Other,Jaipur,Google Pixel,iOS,5.4,39.5,33.3,60,4.4,5454,5.6,2.6,1857,Social Media
U16730,41,Female,Mumbai,Xiaomi,iOS,2.9,7.6,21.2,17,3.3,4257,4.3,1.3,1747,Gaming
U16731,24,Male,Lucknow,Realme,Android,9.7,22.2,48.8,199,0.6,8823,1.4,1.9,326,Social Media
U16732,34,Male,Delhi,Vivo,Android,10.0,20.4,20.8,32,4.4,7774,4.6,2.6,1117,Gaming
U16733,33,Male,Kolkata,Realme,iOS,3.7,5.2,26.1,197,5.6,9933,1.0,4.4,1504,Work
U16734,39,Male,Lucknow,Oppo,Android,9.2,38.4,190.8,15,4.6,2884,4.6,2.9,726,Entertainment
U16735,35,Female,Kolkata,Xiaomi,iOS,1.6,20.4,58.3,24,2.3,8269,6.2,3.4,1805,Education
U16736,43,Male,Mumbai,Google Pixel,iOS,4.5,22.2,22.3,47,4.7,6084,6.2,3.0,1295,Social Media
U16737,56,Female,Delhi,Oppo,iOS,5.4,27.7,220.2,54,1.3,1025,4.4,2.8,578,Work
U16738,46,Female,Jaipur,Apple,Android,10.3,24.7,21.2,70,2.8,6638,6.5,4.8,1817,Entertainment
U16739,33,Other,Hyderabad,Xiaomi,iOS,3.1,48.3,92.2,92,1.7,8259,7.7,3.4,825,Education
U16740,17,Other,Chennai,Apple,iOS,4.1,4.8,85.3,196,0.9,2890,5.2,2.2,772,Entertainment
U16741,18,Male,Jaipur,Vivo,Android,9.0,33.1,94.2,23,2.8,3308,4.2,3.6,1773,Social Media
U16742,41,Male,Hyderabad,Google Pixel,iOS,1.8,8.4,203.9,68,1.2,9712,3.8,3.7,1406,Work
U16743,52,Other,Kolkata,Apple,iOS,2.7,10.1,6.3,155,0.8,5286,6.0,1.3,1939,Work
U16744,60,Male,Mumbai,Oppo,Android,1.6,20.1,112.6,116,5.5,6308,5.5,1.0,1399,Gaming
U16745,36,Female,Kolkata,Google Pixel,Android,6.2,9.7,45.3,17,0.9,1195,3.8,4.2,740,Social Media
U16746,17,Other,Lucknow,Motorola,iOS,6.9,47.5,102.0,70,1.6,5839,4.7,2.6,1539,Education
U16747,29,Other,Lucknow,Realme,iOS,5.1,42.5,14.9,123,3.0,2773,6.0,4.4,986,Gaming
U16748,38,Other,Bangalore,Oppo,Android,5.0,32.7,116.0,182,4.4,1595,2.0,0.7,1222,Education
U16749,35,Male,Delhi,OnePlus,iOS,4.7,25.8,105.0,76,4.1,2529,6.7,3.5,1274,Entertainment
U16750,22,Female,Delhi,Nokia,Android,8.9,1.9,47.8,29,1.8,4915,4.7,3.0,321,Gaming
U16751,26,Male,Lucknow,Oppo,Android,3.6,9.9,113.5,32,5.1,2604,5.1,0.2,1305,Gaming
U16752,30,Other,Hyderabad,Nokia,iOS,2.8,12.8,268.8,113,5.6,6882,4.8,1.2,1708,Social Media
U16753,42,Female,Ahmedabad,Samsung,iOS,6.9,27.8,239.4,149,1.7,1005,3.7,3.6,398,Education
U16754,36,Other,Bangalore,Nokia,Android,5.4,26.0,55.6,104,2.4,5238,5.8,3.6,792,Education
U16755,27,Other,Lucknow,Oppo,iOS,6.4,10.2,189.1,194,5.6,9953,5.8,1.0,1723,Entertainment
U16756,30,Male,Delhi,Google Pixel,iOS,8.5,11.9,107.6,64,2.8,6569,4.6,1.4,103,Social Media
U16757,33,Male,Jaipur,Realme,Android,11.0,36.7,149.8,150,5.5,6626,7.1,2.2,660,Social Media
U16758,19,Other,Bangalore,Oppo,Android,3.5,12.8,130.7,196,2.7,6821,5.5,4.2,843,Work
U16759,38,Male,Jaipur,Realme,Android,9.7,5.1,192.9,48,1.3,4502,4.5,4.0,1189,Education
U16760,58,Female,Ahmedabad,Realme,iOS,3.8,43.1,8.8,31,1.0,2226,2.4,2.0,677,Education
U16761,33,Other,Pune,Realme,Android,9.9,28.6,34.6,164,2.7,7502,7.4,2.8,387,Work
U16762,52,Other,Pune,Oppo,iOS,3.7,28.8,138.1,161,3.8,3259,7.0,2.5,379,Social Media
U16763,35,Female,Chennai,OnePlus,Android,11.9,17.4,11.0,69,1.0,7522,0.7,1.8,1485,Social Media
U16764,53,Other,Bangalore,OnePlus,iOS,11.1,27.3,164.9,136,1.2,8279,5.2,3.4,540,Education
U16765,22,Other,Jaipur,Vivo,iOS,5.0,14.1,40.3,143,5.5,5822,8.0,0.3,1958,Entertainment
U16766,44,Male,Mumbai,Vivo,Android,3.5,16.2,282.9,64,3.1,7498,7.3,0.5,880,Social Media
U16767,37,Male,Jaipur,Nokia,iOS,9.9,3.0,247.4,62,1.7,8777,6.2,0.7,1181,Education
U16768,18,Other,Jaipur,Realme,iOS,4.7,3.5,203.9,98,2.9,3342,3.9,0.9,775,Entertainment
U16769,49,Other,Mumbai,Xiaomi,Android,6.5,7.9,286.4,25,2.9,5985,6.2,2.4,853,Social Media
U16770,18,Male,Chennai,Motorola,iOS,10.4,4.0,230.5,58,1.4,9686,6.8,4.6,147,Social Media
U16771,32,Male,Chennai,Samsung,Android,5.7,9.7,282.7,150,1.8,1168,1.8,5.0,981,Social Media
U16772,24,Male,Jaipur,OnePlus,Android,5.0,9.2,264.5,100,4.5,2792,6.5,1.7,720,Social Media
U16773,44,Female,Bangalore,Google Pixel,Android,3.8,37.1,256.1,158,3.3,2207,2.7,2.9,1880,Entertainment
U16774,32,Other,Jaipur,Vivo,iOS,11.9,9.0,9.1,18,3.2,7925,3.1,2.6,458,Work
U16775,40,Female,Hyderabad,Nokia,Android,2.6,21.1,153.4,71,4.5,6269,2.6,2.4,411,Work
U16776,44,Other,Ahmedabad,Motorola,Android,8.1,42.8,95.2,85,3.6,2763,5.2,4.5,1341,Social Media
U16777,15,Other,Ahmedabad,Realme,Android,3.4,47.6,102.7,44,3.1,2517,6.2,2.5,515,Social Media
U16778,27,Other,Ahmedabad,Samsung,iOS,7.2,28.3,177.9,198,4.4,5694,7.2,1.3,460,Work
U16779,15,Female,Hyderabad,Google Pixel,iOS,5.0,38.1,10.4,60,3.8,1936,3.8,0.4,852,Gaming
U16780,59,Female,Kolkata,Xiaomi,iOS,4.7,38.7,58.7,90,2.4,4832,6.8,4.4,1625,Work
U16781,53,Female,Delhi,Google Pixel,iOS,8.5,16.5,272.9,142,2.4,5613,7.8,0.4,365,Social Media
U16782,26,Male,Chennai,Oppo,iOS,7.0,35.5,146.1,49,2.8,2640,4.8,2.3,609,Work
U16783,50,Female,Delhi,Samsung,Android,3.6,46.7,243.0,139,4.8,6564,0.5,4.8,507,Education
U16784,30,Female,Ahmedabad,Apple,Android,8.8,11.8,254.8,89,0.9,1432,7.4,2.6,427,Gaming
U16785,15,Female,Mumbai,Nokia,iOS,9.2,23.5,91.1,70,5.0,8447,6.7,1.8,1079,Education
U16786,33,Female,Mumbai,Xiaomi,iOS,3.0,41.8,258.7,177,4.4,8755,4.2,3.5,1506,Work
U16787,38,Female,Bangalore,Google Pixel,Android,8.2,44.6,260.2,190,1.6,1533,7.4,2.9,189,Work
U16788,27,Female,Lucknow,Motorola,iOS,11.6,23.2,55.4,178,1.9,6772,3.8,3.8,397,Gaming
U16789,31,Female,Pune,Realme,iOS,1.6,21.8,172.5,69,3.3,2343,4.0,2.1,1600,Work
U16790,30,Female,Hyderabad,Google Pixel,iOS,5.0,3.2,13.0,149,2.0,7277,3.4,2.4,253,Gaming
U16791,17,Other,Hyderabad,Realme,iOS,3.8,6.8,23.5,54,1.3,7390,0.7,2.9,636,Entertainment
U16792,19,Other,Kolkata,OnePlus,Android,4.0,15.5,227.8,177,1.0,3771,2.9,4.8,1086,Gaming
U16793,34,Female,Pune,Apple,Android,2.3,49.5,202.2,152,5.1,2716,1.8,4.2,1675,Gaming
U16794,25,Male,Hyderabad,Apple,Android,1.7,49.5,275.1,174,0.7,7170,5.4,3.6,1133,Work
U16795,46,Female,Pune,Apple,Android,4.0,25.7,265.8,191,3.2,6584,2.2,3.8,1854,Education
U16796,26,Other,Hyderabad,Google Pixel,Android,9.2,44.6,35.5,197,5.4,3181,3.1,2.7,786,Social Media
U16797,38,Other,Jaipur,Oppo,iOS,7.8,30.6,61.9,88,3.9,6923,8.0,1.3,1250,Entertainment
U16798,47,Male,Pune,Realme,iOS,5.0,37.2,40.0,200,1.3,4076,4.2,3.3,924,Social Media
U16799,25,Female,Delhi,Motorola,iOS,11.3,31.4,276.0,26,1.0,3934,1.3,0.6,395,Gaming
U16800,58,Male,Delhi,Xiaomi,iOS,2.7,43.7,82.4,13,0.5,9733,5.6,2.2,1444,Entertainment
U16801,48,Other,Jaipur,Google Pixel,Android,7.5,7.0,78.9,52,1.0,5770,7.6,0.0,726,Social Media
U16802,29,Male,Delhi,Realme,iOS,11.6,16.1,174.5,47,2.4,3223,1.6,0.0,1018,Gaming
U16803,30,Male,Delhi,OnePlus,iOS,7.5,42.8,36.5,148,0.9,7777,4.0,0.0,1999,Education
U16804,53,Female,Lucknow,Apple,iOS,10.7,10.5,83.4,92,5.3,5457,2.5,2.7,1223,Social Media
U16805,16,Female,Jaipur,Vivo,Android,7.2,22.4,292.8,163,5.9,8438,6.0,3.1,1524,Gaming
U16806,55,Male,Delhi,Motorola,Android,11.4,14.4,171.3,155,4.7,1066,1.7,1.9,1249,Work
U16807,30,Male,Hyderabad,Realme,Android,3.6,34.4,99.5,194,2.2,9684,1.1,0.4,1350,Education
U16808,53,Other,Jaipur,Nokia,Android,7.4,12.3,203.8,40,3.4,4287,7.5,2.8,477,Social Media
U16809,36,Female,Kolkata,Vivo,Android,6.6,39.3,210.5,172,1.5,5538,4.4,4.4,1751,Entertainment
U16810,21,Female,Mumbai,Oppo,Android,7.5,37.5,270.8,180,4.2,1204,1.4,1.5,520,Social Media
U16811,38,Male,Mumbai,Nokia,Android,9.3,38.8,131.7,81,5.0,3171,5.5,4.3,718,Work
U16812,47,Male,Jaipur,Apple,iOS,7.3,30.0,250.8,42,5.0,4446,3.3,3.1,1870,Education
U16813,25,Female,Bangalore,Xiaomi,Android,8.7,25.5,36.8,64,2.8,5667,1.6,4.7,513,Work
U16814,29,Other,Bangalore,Nokia,Android,7.9,28.8,107.6,93,0.7,4849,3.1,1.4,1760,Education
U16815,49,Female,Kolkata,Oppo,Android,1.9,29.8,258.9,195,4.7,3326,0.5,4.1,769,Work
U16816,34,Male,Hyderabad,Samsung,iOS,5.4,34.5,217.6,122,4.6,4289,0.7,0.9,1841,Education
U16817,48,Male,Hyderabad,Apple,Android,11.3,26.2,33.2,200,2.8,2805,6.0,0.1,1877,Entertainment
U16818,29,Female,Kolkata,Realme,iOS,6.1,42.2,158.0,53,1.9,6668,6.5,4.9,805,Education
